icao,iata,name,city,country_code,latitude,longitude,time_zone,airport_type
KWWR,WWR,West Woodward Airport,Woodward,US,36.438,-99.5226667,America/Chicago,medium_airport
HKWY,KWY,Kiwayu Airport,Kiwayu,KE,-1.960644,41.297156,,medium_airport
KWYS,WYS,Yellowstone Airport,West Yellowstone,US,44.6884,-111.117996,America/Denver,medium_airport
,KYO,Tampa North Aero Park Airport,Tampa,US,28.2213001251,-82.37449646,America/New_York,small_airport
,KXA,Kasaan Seaplane Base,Kasaan,US,55.537399,-132.397995,,seaplane_base
KXNA,XNA,Northwest Arkansas National Airport,Fayetteville/Springdale/Rogers,US,36.281898,-94.306801,America/Chicago,medium_airport
KXWA,XWA,Williston Basin International Airport,Williston,US,48.260863,-103.75116,America/Chicago,medium_airport
,WBK,West Branch Community Airport,West Branch,US,44.244801,-84.179802,America/Detroit,small_airport
KYIP,YIP,Willow Run Airport,Detroit,US,42.2379,-83.530403,America/Detroit,medium_airport
KYKM,YKM,Yakima Air Terminal McAllister Field,Yakima,US,46.56819916,-120.5439987,America/Los_Angeles,medium_airport
KYKN,YKN,Chan Gurney Municipal Airport,Yankton,US,42.916698455811,-97.385902404785,America/Chicago,medium_airport
KYNG,YNG,Youngstown Warren Regional Airport,Youngstown/Warren,US,41.26070023,-80.67910004,America/New_York,medium_airport
,ATX,Atbasar Airport,Atbasar,KZ,51.852306,68.366892,,small_airport
,KZB,Zachar Bay Seaplane Base,Zachar Bay,US,57.553001,-153.746052,,seaplane_base
KZPH,ZPH,Zephyrhills Municipal Airport,Zephyrhills,US,28.228201,-82.155899,America/New_York,small_airport
KZZV,ZZV,Zanesville Municipal Airport,Zanesville,US,39.9444007874,-81.89209747310001,America/New_York,medium_airport
,PGS,Grand Canyon Caverns Airport,Peach Springs,US,35.527168,-113.247636,,small_airport
VLBK,BOR,Bokeo International Airport,Ton Phueng,LA,20.323986,100.165392,,medium_airport
,LAC,Layang-Layang Airport,Pulau Layang-Layang (Swallow Reef),MY,7.37157,113.844002,,small_airport
LAKU,KFZ,Kukës International Airport,Kukës,AL,42.035802,20.415955,Europe/Tirane,medium_airport
LATI,TIA,Tirana International Airport Mother Teresa,Rinas,AL,41.4147,19.7206,Europe/Tirane,large_airport
LBBG,BOJ,Burgas Airport,Burgas,BG,42.569917,27.515173,Europe/Sofia,large_airport
LBGO,GOZ,Gorna Oryahovitsa Airport,Gorna Oryahovitsa,BG,43.151402,25.7129,Europe/Sofia,medium_airport
,LBH,Palm Beach Seaplane Base,Sydney,AU,-33.5871,151.3234,,seaplane_base
,LBM,Luabo Airport,Luabo,MZ,-18.4139,36.1068,Africa/Maputo,small_airport
LBPD,PDV,Plovdiv International Airport,Plovdiv,BG,42.067799,24.8508,Europe/Sofia,large_airport
LBRS,ROU,Ruse Airport,Shtraklevo,BG,43.694801,26.0567,Europe/Sofia,small_airport
LBSF,SOF,Sofia Airport,Sofia,BG,42.696357,23.417671,Europe/Sofia,large_airport
LBWN,VAR,Varna Airport,Varna,BG,43.232101,27.8251,Europe/Sofia,large_airport
LCEN,ECN,Ercan International Airport,Tymbou (Kirklar),CY,35.153064,33.507352,Asia/Famagusta,large_airport
LCGK,GEC,Geçitkale Airbase,Lefkoniko (Geçitkale),CY,35.23591,33.720088,,medium_airport
LCLK,LCA,Larnaca International Airport,Larnaca,CY,34.875099,33.624901,Asia/Nicosia,large_airport
,LCP,Loncopue Airport,Loncopue,AR,-38.081902,-70.643898,,small_airport
LCPH,PFO,Paphos International Airport,Paphos,CY,34.717999,32.485699,Asia/Nicosia,large_airport
LCRA,AKT,RAF Akrotiri,Akrotiri,CY,34.590401,32.9879,Asia/Nicosia,medium_airport
LDDU,DBV,Dubrovnik Ruđer Bošković Airport,Dubrovnik,HR,42.562247,18.265543,Europe/Zagreb,large_airport
LDLO,LSZ,Lošinj Airport,Mali Lošinj,HR,44.566985,14.393883,Europe/Zagreb,small_airport
LDOS,OSI,Osijek Airport,Osijek(Klisa),HR,45.462355,18.811278,Europe/Zagreb,medium_airport
LDPL,PUY,Pula Airport,Pula,HR,44.893501,13.9222,Europe/Zagreb,large_airport
LDRI,RJK,Rijeka Airport,Rijeka(Omišalj),HR,45.216376,14.57085,Europe/Zagreb,large_airport
LDSB,BWK,Brač Airport,Gornji Humac,HR,43.284454,16.678362,Europe/Zagreb,medium_airport
LDSP,SPU,Split Saint Jerome Airport,Split,HR,43.538898,16.298,Europe/Zagreb,large_airport
,LDW,Lansdowne Airport,Lansdowne Station,AU,-17.6128,126.743,,small_airport
LDZA,ZAG,Zagreb Franjo Tuđman International Airport,Velika Gorica,HR,45.742901,16.0688,Europe/Zagreb,large_airport
LDZD,ZAD,Zadar Airport,Zadar,HR,44.096986,15.353565,Europe/Zagreb,large_airport
LEAB,ABC,Albacete Airport / Los Llanos Air Base,Albacete,ES,38.948502,-1.86352,Europe/Madrid,medium_airport
LEAL,ALC,Alicante-Elche Miguel Hernández Airport,Alicante,ES,38.2822,-0.558156,Europe/Madrid,large_airport
LEAM,LEI,Almería Airport,Almería,ES,36.843899,-2.3701,Europe/Madrid,medium_airport
LEAS,OVD,Asturias Airport,Ranón,ES,43.563599,-6.03462,Europe/Madrid,large_airport
LEBA,ODB,Córdoba Airport,Córdoba,ES,37.841999,-4.84888,Europe/Madrid,medium_airport
LEBB,BIO,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,Europe/Madrid,large_airport
LEBG,RGS,Burgos Airport,Burgos,ES,42.357601,-3.62076,Europe/Madrid,medium_airport
LEBL,BCN,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Europe/Madrid,large_airport
LEBZ,BJZ,Badajoz Airport,Badajoz,ES,38.8913,-6.82133,Europe/Madrid,medium_airport
LECH,CDT,Castellón-Costa Azahar Airport,Castellón de la Plana,ES,40.213889,0.073333,Europe/Madrid,medium_airport
LECO,LCG,A Coruña Airport,Culleredo,ES,43.302101,-8.37726,Europe/Madrid,medium_airport
LEDA,ILD,Lleida-Alguaire Airport,Lleida,ES,41.728185,0.535023,Europe/Madrid,medium_airport
LEGE,GRO,Girona-Costa Brava Airport,Girona,ES,41.904639,2.761774,Europe/Madrid,large_airport
LEGR,GRX,F.G.L. Airport Granada-Jaén Airport,Granada,ES,37.188702,-3.77736,Europe/Madrid,medium_airport
LEHC,HSK,Huesca-Pirineos Airport,Monflorite/Alcalá del Obispo,ES,42.076099,-0.316667,Europe/Madrid,small_airport
LEIB,IBZ,Ibiza Airport,Ibiza (Eivissa),ES,38.872898,1.37312,Europe/Madrid,large_airport
LEJR,XRY,Jerez Airport,Jerez de la Frontera,ES,36.744598,-6.06011,Europe/Madrid,medium_airport
LELN,LEN,León Airport,La Virgen del Camino,ES,42.590709,-5.653406,Europe/Madrid,medium_airport
LERJ,RJL,Logroño-Agoncillo Airport,Logroño,ES,42.460953,-2.322235,Europe/Madrid,medium_airport
LEMD,MAD,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,Europe/Madrid,large_airport
LEMG,AGP,Málaga-Costa del Sol Airport,Málaga,ES,36.6749,-4.49911,Europe/Madrid,large_airport
LEMH,MAH,Menorca Airport,Mahón (Maó),ES,39.862598,4.21865,Europe/Madrid,large_airport
LEMI,RMU,Region of Murcia International Airport,Corvera,ES,37.802852,-1.124884,Europe/Madrid,large_airport
LEMO,OZP,Moron Air Base,Morón,ES,37.17490005493164,-5.615940093994141,Europe/Madrid,medium_airport
,LEO,Lekoni Airport,Lekoni,GA,-1.5724,14.2878,Africa/Libreville,small_airport
LEPA,PMI,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,Europe/Madrid,large_airport
LEPP,PNA,Pamplona Airport,Pamplona,ES,42.77,-1.64633,Europe/Madrid,medium_airport
LERL,CQM,Ciudad Real International Airport,Ciudad Real,ES,38.856479,-3.969944,Europe/Madrid,medium_airport
LERS,REU,Reus Airport,Reus,ES,41.147509,1.168354,Europe/Madrid,large_airport
LERT,ROZ,Rota Naval Station Airport,Rota,ES,36.645198822,-6.34946012497,Europe/Madrid,medium_airport
LESA,SLM,Salamanca Airport,Salamanca,ES,40.952099,-5.50199,Europe/Madrid,medium_airport
LESO,EAS,San Sebastián Airport,Hondarribia,ES,43.356499,-1.79061,Europe/Madrid,medium_airport
LEST,SCQ,Santiago-Rosalía de Castro Airport,Santiago de Compostela,ES,42.896301,-8.41514,Europe/Madrid,large_airport
LESU,LEU,Pirineus - la Seu d'Urgel Airport,La Seu d'Urgell Pyrenees and Andorra,ES,42.3386,1.40917,Europe/Madrid,medium_airport
LETL,TEV,Teruel Airport,Teruel,ES,40.410269,-1.217366,Europe/Madrid,medium_airport
LETO,TOJ,Madrid–Torrejón Airport / Torrejón Air Base,Madrid,ES,40.487875,-3.456808,Europe/Madrid,medium_airport
LEVC,VLC,Valencia Airport,Valencia,ES,39.489162,-0.480961,Europe/Madrid,large_airport
LEVD,VLL,Valladolid Airport,Valladolid,ES,41.7061,-4.85194,Europe/Madrid,medium_airport
LEVT,VIT,Vitoria Airport,Alava,ES,42.882801,-2.72447,Europe/Madrid,medium_airport
LEVX,VGO,Vigo Airport,Vigo,ES,42.2318,-8.62677,Europe/Madrid,medium_airport
LEXJ,SDR,Seve Ballesteros-Santander Airport,Santander,ES,43.427101,-3.82001,Europe/Madrid,medium_airport
LEZG,ZAZ,Zaragoza Airport,Zaragoza,ES,41.666199,-1.04155,Europe/Madrid,large_airport
LEZL,SVQ,Seville Airport,Seville,ES,37.417999,-5.89311,Europe/Madrid,large_airport
LFAB,DPE,Dieppe-Saint-Aubin Airport,Saint-Aubin-sur-Scie,FR,49.884662,1.08101,Europe/Paris,small_airport
LFAC,CQF,Calais Marck Airport,Calais,FR,50.962101,1.95476,Europe/Paris,medium_airport
LFAQ,BYF,Albert Bray airport,Albert,FR,49.970049,2.693939,Europe/Paris,small_airport
LFAT,LTQ,Le Touquet-Côte d'Opale Airport,Le Touquet-Paris-Plage,FR,50.518284,1.621656,Europe/Paris,medium_airport
LFBA,AGF,Agen La Garenne airport,Agen,FR,44.174171,0.59309,Europe/Paris,medium_airport
LFBD,BOD,Bordeaux–Mérignac Airport,Bordeaux,FR,44.82865,-0.715356,Europe/Paris,large_airport
LFBE,EGC,Bergerac Dordogne-Périgord airport,Bergerac,FR,44.825298,0.518611,Europe/Paris,medium_airport
LFBG,CNG,Cognac-Châteaubernard (BA 709) Air Base,Cognac/Châteaubernard,FR,45.658298,-0.3175,Europe/Paris,medium_airport
LFBH,LRH,La Rochelle Île de Ré Airport,La Rochelle,FR,46.179199,-1.19528,Europe/Paris,medium_airport
LFBI,PIS,Poitiers-Biard Airport,Poitiers/Biard,FR,46.5877,0.306666,Europe/Paris,medium_airport
LFBK,MCU,Montluçon-Guéret Airport,"Lépaud, Creuse",FR,46.222599,2.36396,Europe/Paris,medium_airport
LFBL,LIG,Limoges Airport,Limoges/Bellegarde,FR,45.862801,1.17944,Europe/Paris,medium_airport
LFBN,NIT,Niort - Marais Poitevin Airport,Niort/Souché,FR,46.313477,-0.394529,Europe/Paris,medium_airport
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,FR,43.629101,1.36382,Europe/Paris,large_airport
LFBP,PUF,Pau Pyrénées Airport,Pau/Pyrénées (Uzein),FR,43.380001,-0.418611,Europe/Paris,medium_airport
LFBT,LDE,Tarbes-Lourdes-Pyrénées Airport,Tarbes/Lourdes/Pyrénées,FR,43.178699,-0.006439,Europe/Paris,medium_airport
LFBU,ANG,Angoulême Brie-Champniers airport,Angoulême,FR,45.729198,0.221456,Europe/Paris,medium_airport
LFBX,PGX,Périgueux-Bassillac Airport,Périgueux/Bassillac,FR,45.198101,0.815556,Europe/Paris,medium_airport
LFBZ,BIQ,Biarritz Pays Basque airport,Biarritz,FR,43.468372,-1.523223,Europe/Paris,medium_airport
LFCC,ZAO,Cahors Lalbenque airport,Cahors,FR,44.351398,1.47528,Europe/Paris,medium_airport
LFCI,LBI,Albi Le Sequestre airport,Albi,FR,43.913898,2.11306,Europe/Paris,medium_airport
LFCK,DCM,Castres Mazamet Airport,Castres,FR,43.556301,2.28918,Europe/Paris,medium_airport
LFCR,RDZ,Rodez–Aveyron Airport,Rodez/Marcillac,FR,44.407902,2.48267,Europe/Paris,medium_airport
LFCY,RYN,Royan-Médis Airport,Royan/Médis,FR,45.628101,-0.9725,Europe/Paris,medium_airport
LFDN,RCO,Rochefort-Saint-Agnant (BA 721) Airport,Rochefort/Saint-Agnant,FR,45.887798,-0.983056,Europe/Paris,medium_airport
LFEA,BIC,Aérodrome de Belle Île,Bangor,FR,47.325256,-3.201255,Europe/Paris,small_airport
LFEC,OUI,Ouessant Airport,Ushant,FR,48.4632,-5.06358,Europe/Paris,small_airport
LFEY,IDY,Île d'Yeu Airport,Île d'Yeu,FR,46.717641,-2.392544,Europe/Paris,small_airport
LFGA,CMR,Colmar Houssen airport,Colmar,FR,48.109901,7.35901,Europe/Paris,medium_airport
LFGJ,DLE,Dole Tavaux Airport,Dole,FR,47.038955,5.427589,Europe/Paris,medium_airport
LFHM,MVV,Megève Altiport,Megève,FR,45.823005,6.649406,Europe/Paris,small_airport
LFHO,OBS,Aubenas-South Ardèche Airport,"Lanas, Ardèche",FR,44.544367,4.372194,Europe/Paris,medium_airport
LFHP,LPY,Le Puy-Loudes Airfield,"Chaspuzac, Haute-Loire",FR,45.0807,3.76289,Europe/Paris,small_airport
LFHU,AHZ,L'Alpe d'Huez - Henri Giraud Altiport,"Huez, Isère",FR,45.087399,6.083604,Europe/Paris,small_airport
LFJL,ETZ,Metz-Nancy-Lorraine Airport,Goin,FR,48.982101,6.25132,Europe/Paris,medium_airport
LFJR,ANE,Angers Marcé airport,Angers,FR,47.560299,-0.312222,Europe/Paris,medium_airport
LFKB,BIA,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,Europe/Paris,large_airport
LFKC,CLY,Calvi Sainte Catherine Airport,Calvi,FR,42.530422,8.792984,Europe/Paris,medium_airport
LFKF,FSC,Figari Sud-Corse Airport,Figari,FR,41.50185,9.097092,Europe/Paris,large_airport
LFKJ,AJA,Ajaccio Napoléon Bonaparte airport,Ajaccio,FR,41.923599,8.80292,Europe/Paris,medium_airport
LFKO,PRP,Propriano Airport,Propriano,FR,41.660599,8.88975,Europe/Paris,small_airport
LFKS,SOZ,Solenzara (BA 126) Air Base,Solenzara,FR,41.9244,9.406,Europe/Paris,medium_airport
LFKX,MFX,Méribel Altiport,Les Allues,FR,45.407505,6.577597,Europe/Paris,small_airport
LFLA,AUF,Auxerre Branches airport,Auxerre,FR,47.850201,3.49711,Europe/Paris,medium_airport
LFLB,CMF,Chambéry Aix les Bains airport,Chambéry,FR,45.6381,5.88023,Europe/Paris,medium_airport
LFLC,CFE,Clermont-Ferrand Auvergne airport,Clermont-Ferrand,FR,45.786701,3.16917,Europe/Paris,large_airport
LFLD,BOU,Bourges airport,Bourges,FR,47.060158,2.369633,Europe/Paris,medium_airport
LFLJ,CVF,Courchevel Altiport,Saint-Bon,FR,45.397531,6.63498,Europe/Paris,small_airport
LFLL,LYS,Lyon Saint-Exupéry Airport,"Colombier-Saugnieu, Rhône",FR,45.725996,5.090139,Europe/Paris,large_airport
LFLN,SYT,Saint-Yan Airport,"L'Hôpital-le-Mercier, Saône-et-Loire",FR,46.414019,4.014177,Europe/Paris,medium_airport
LFLO,RNE,Roanne-Renaison Airport,Saint-Léger-sur-Roanne,FR,46.053818,3.999023,Europe/Paris,medium_airport
LFLP,NCY,Annecy Meythet airport,Annecy,FR,45.928947,6.0987,Europe/Paris,medium_airport
LFLS,GNB,Grenoble Alpes Isère Airport,Grenoble,FR,45.3629,5.32937,Europe/Paris,medium_airport
LFLU,VAF,Valence-Chabeuil Airport,"Chabeuil, Drôme",FR,44.9216,4.9699,Europe/Paris,medium_airport
LFLV,VHY,Vichy-Charmeil Airport,"Charmeil, Allier",FR,46.16969,3.403637,Europe/Paris,medium_airport
LFLW,AUR,Aurillac airport,Aurillac,FR,44.891399,2.42194,Europe/Paris,medium_airport
LFLX,CHR,Châteauroux Déols airport,Châteauroux,FR,46.860221,1.728326,Europe/Paris,medium_airport
LFLY,LYN,Lyon Bron Airport,"Chassieu, Lyon",FR,45.727947,4.943991,Europe/Paris,medium_airport
LFMD,CEQ,Cannes Mandelieu Airport,Cannes,FR,43.547998,6.955176,Europe/Paris,medium_airport
LFMH,EBU,Saint-Étienne-Bouthéon Airport,"Andrézieux-Bouthéon, Loire",FR,45.5406,4.29639,Europe/Paris,medium_airport
LFMK,CCF,Carcassonne Salvaza Airport,Carcassonne,FR,43.216,2.30632,Europe/Paris,medium_airport
LFML,MRS,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",FR,43.438088,5.2125,Europe/Paris,large_airport
LFMN,NCE,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",FR,43.658401,7.21587,Europe/Paris,large_airport
LFMP,PGF,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan/Rivesaltes,FR,42.740398,2.87067,Europe/Paris,medium_airport
LFMQ,CTT,Le Castellet Airport,"Le Castellet, Var",FR,43.252499,5.78519,Europe/Paris,medium_airport
LFMR,BAE,Barcelonnette - Saint-Pons Airfield,"Saint-Pons, Alpes-de-Haute-Provence",FR,44.387198,6.608831,Europe/Paris,small_airport
LFMT,MPL,Montpellier-Méditerranée Airport,Montpellier/Méditerranée,FR,43.576199,3.96301,Europe/Paris,large_airport
LFMU,BZR,Béziers Vias airport,Béziers,FR,43.323502,3.3539,Europe/Paris,medium_airport
LFMV,AVN,Avignon Caumont airport,Avignon,FR,43.907299,4.90183,Europe/Paris,medium_airport
LFNA,GAT,Gap-Tallard Airfield,"Tallard, Hautes-Alpes",FR,44.455002,6.03778,Europe/Paris,small_airport
LFNB,MEN,Mende-Brenoux Airfield,Mende/Brénoux,FR,44.502102,3.53282,Europe/Paris,medium_airport
LFNC,SCP,Mont-Dauphin Saint-Crépin Airfield,"Saint-Crépin, Hautes-Alpes",FR,44.701698,6.60028,Europe/Paris,small_airport
LFOB,BVA,Beauvais-Tillé airport,Beauvais,FR,49.454399,2.11278,Europe/Paris,large_airport
LFOE,EVX,Évreux-Fauville (BA 105) Air Base,"Fauville, Eure",FR,49.028702,1.21986,Europe/Paris,medium_airport
LFOH,LEH,Le Havre-Octeville Airport,Le Havre,FR,49.534038,0.088406,Europe/Paris,medium_airport
LFOK,XCR,Chalons Vatry airport,Chalons en Champagne,FR,48.77333,4.20611,Europe/Paris,medium_airport
LFOO,LSO,Les Sables-d'Olonne Talmont Airport,Les Sables-d'Olonne,FR,46.476898,-1.72278,Europe/Paris,small_airport
LFOP,URO,Rouen Vallée de Seine Airport,Boos,FR,49.384887,1.179142,Europe/Paris,medium_airport
LFOT,TUF,Tours Val de Loire Airport,"Tours, Indre-et-Loire",FR,47.432201,0.727606,Europe/Paris,medium_airport
LFOU,CET,Cholet Le Pontreau airfield,Cholet,FR,47.0821,-0.877064,Europe/Paris,small_airport
LFOV,LVA,Laval-Entrammes Airport,"Laval, Mayenne",FR,48.032208,-0.743999,Europe/Paris,medium_airport
LFOZ,ORE,Orléans–Saint-Denis-de-l'Hôtel Airport,"Saint-Denis-de-l'Hôtel, Loiret",FR,47.897758,2.164478,Europe/Paris,small_airport
LFPB,LBG,Paris-Le Bourget International Airport,Paris,FR,48.962276,2.436539,Europe/Paris,large_airport
LFPC,CSF,Creil Air Base,Creil,FR,49.253502,2.51914,Europe/Paris,medium_airport
LFPG,CDG,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,Europe/Paris,large_airport
LFPN,TNF,Toussus-le-Noble Airport,"Toussus-le-Noble, Yvelines",FR,48.7519,2.10619,Europe/Paris,medium_airport
LFPO,ORY,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR,48.729499,2.358963,Europe/Paris,large_airport
LFPT,POX,Pontoise-Cormeilles Aerodrome,"Cormeilles-en-Vexin, Val-d'Oise",FR,49.096064,2.035543,Europe/Paris,medium_airport
LFPV,VIY,Vélizy-Villacoublay Air Base,"Vélizy-Villacoublay, Yvelines",FR,48.774406,2.203102,Europe/Paris,medium_airport
LFQG,NVS,Nevers-Fourchambault Airport,"Marzy, Nièvre",FR,47.002913,3.113114,Europe/Paris,medium_airport
LFQQ,LIL,Lille Airport,Lesquin,FR,50.566564,3.102429,Europe/Paris,large_airport
LFQT,HZB,Merville-Calonne Airport,"Merville, Nord",FR,50.618401,2.64224,Europe/Paris,medium_airport
LFRB,BES,Brest Bretagne airport,Brest,FR,48.447899,-4.41854,Europe/Paris,large_airport
LFRC,CER,Cherbourg Manche airport,Cherbourg,FR,49.650101,-1.47028,Europe/Paris,medium_airport
LFRD,DNR,Dinard Pleurtuit Saint-Malo airport,Dinard,FR,48.5877,-2.07996,Europe/Paris,medium_airport
LFRE,LBY,La Baule-Escoublac Airport,La Baule-Escoublac,FR,47.289398,-2.34639,Europe/Paris,medium_airport
